DATE,RAIN,SNOW,SUN,TEMP,WIND
2021-05-23,0.6,0.0,1.8,9.6,2.0
2021-05-24,0.5,0.0,3.0,9.2,2.3
2021-05-25,0.5,0.0,1.4,8.9,3.0
2021-05-26,0.2,0.0,0.6,7.3,7.7
2021-05-27,0.6,0.0,1.2,10.6,4.3
2021-05-28,0.0,0.0,7.4,13.7,3.3
2021-05-29,0.1,0.0,5.6,13.5,1.7
2021-05-30,0.0,0.0,0.0,10.8,3.0
2021-05-31,0.0,0.0,1.2,13.0,2.0
2021-06-01,0.0,0.0,0.0,12.7,4.3
2021-06-02,0.0,0.0,0.0,10.5,5.3
2021-06-03,0.0,0.0,0.0,9.4,3.7
2021-06-04,0.0,0.0,1.6,13.5,4.3
2021-06-05,13.6,0.0,8.8,15.4,3.7
2021-06-06,0.0,0.0,0.7,17.5,1.3
2021-06-07,0.0,0.0,12.2,19.3,1.3
2021-06-08,0.0,0.0,8.8,20.9,1.7
2021-06-09,0.0,0.0,6.6,18.9,2.0
2021-06-10,0.0,0.0,0.0,14.8,2.7
2021-06-11,0.1,0.0,14.4,18.1,2.7
2021-06-12,1.5,0.0,10.8,19.5,1.3
2021-06-13,0.0,0.0,14.6,22.7,2.0
2021-06-14,0.0,0.0,5.0,18.3,2.0
2021-06-15,0.0,0.0,6.0,21.3,1.7
2021-06-16,0.0,0.0,11.7,22.1,3.3
2021-06-17,0.0,0.0,12.9,25.9,2.3
2021-06-18,0.0,0.0,12.0,29.2,1.3
2021-06-19,0.0,0.0,14.0,29.7,2.7
2021-06-20,0.0,0.0,11.4,29.9,1.7
2021-06-21,14.3,0.0,11.9,23.0,4.3
2021-06-22,1.6,0.0,6.9,23.0,1.3
2021-06-23,32.0,0.0,8.9,21.0,4.3
2021-06-24,8.0,0.0,0.0,13.5,2.0
2021-06-25,3.5,0.0,0.0,11.7,6.0
2021-06-26,0.0,0.0,0.2,11.3,4.3
2021-06-27,0.0,0.0,2.9,13.4,1.7
2021-06-28,2.7,0.0,7.1,15.2,1.7
2021-06-29,23.5,0.0,2.3,16.0,3.3
2021-06-30,0.0,0.0,8.5,14.9,3.0
2021-07-01,0.5,0.0,12.0,20.8,3.0
2021-07-02,4.6,0.0,13.3,23.2,2.3
2021-07-03,0.0,0.0,2.6,21.3,1.0
2021-07-04,0.0,0.0,5.5,21.4,2.0
2021-07-05,0.0,0.0,1.8,20.1,3.0
2021-07-06,1.3,0.0,3.2,20.6,2.0
2021-07-07,3.5,0.0,12.0,21.2,1.3
2021-07-08,33.0,0.0,11.5,22.6,1.7
2021-07-09,0.5,0.0,11.7,23.7,1.7
2021-07-10,0.0,0.0,10.8,21.8,2.7
2021-07-11,4.4,0.0,2.0,16.1,4.3
2021-07-12,0.0,0.0,5.7,18.1,3.3
2021-07-13,12.6,0.0,10.9,19.5,2.0
2021-07-14,11.0,0.0,11.3,19.8,1.7
2021-07-15,0.0,0.0,10.5,18.6,2.7
2021-07-16,0.0,0.0,13.9,21.6,1.3
2021-07-17,1.4,0.0,12.8,22.8,2.0
2021-07-18,0.0,0.0,11.8,23.7,2.0
2021-07-19,0.0,0.0,12.6,23.8,2.3
2021-07-20,0.0,0.0,8.7,22.4,2.0
2021-07-21,0.0,0.0,15.0,23.7,1.3
2021-07-22,0.0,0.0,14.8,24.3,1.7
2021-07-23,0.0,0.0,13.8,24.4,1.3
2021-07-24,0.0,0.0,12.6,25.4,2.3
2021-07-25,0.0,0.0,6.7,24.3,2.0
2021-07-26,0.2,0.0,12.7,27.5,1.3
2021-07-27,0.0,0.0,13.5,29.7,2.0
2021-07-28,2.8,0.0,13.8,31.8,1.7
2021-07-29,0.0,0.0,7.3,22.2,2.7
2021-07-30,0.0,0.0,5.7,19.6,4.0
2021-07-31,5.0,0.0,2.4,21.8,3.0
2021-08-01,14.5,0.0,14.4,24.1,2.0
2021-08-02,2.8,0.0,14.5,27.9,1.0
2021-08-03,2.7,0.0,13.5,29.8,1.3
2021-08-04,1.5,0.0,8.6,21.3,3.7
2021-08-05,6.0,0.0,12.7,23.8,1.3
2021-08-06,2.1,0.0,10.4,25.7,5.0
2021-08-07,11.1,0.0,10.7,25.1,2.0
2021-08-08,1.4,0.0,5.9,24.5,2.7
2021-08-09,0.0,0.0,1.1,16.3,3.3
2021-08-10,0.0,0.0,7.7,17.4,2.7
2021-08-11,0.0,0.0,8.2,18.7,1.7
2021-08-12,0.0,0.0,8.8,19.8,1.7
2021-08-13,0.0,0.0,8.5,18.0,4.3
2021-08-14,0.0,0.0,10.2,17.3,2.3
2021-08-15,0.0,0.0,12.5,18.3,2.3
2021-08-16,0.4,0.0,13.5,21.0,1.3
2021-08-17,0.0,0.0,13.3,22.7,1.7
2021-08-18,0.0,0.0,8.4,25.1,2.3
2021-08-19,0.0,0.0,0.2,17.6,3.3
2021-08-20,0.9,0.0,0.5,15.7,2.3
2021-08-21,0.0,0.0,10.1,16.9,1.3
2021-08-22,2.8,0.0,9.0,17.5,1.3
2021-08-23,3.5,0.0,7.5,18.2,2.3
2021-08-24,0.4,0.0,7.2,19.4,2.3
2021-08-25,1.7,0.0,0.0,15.1,3.3
2021-08-26,2.0,0.0,0.0,15.5,2.0
2021-08-27,16.1,0.0,0.0,14.9,2.3
2021-08-28,2.3,0.0,1.1,17.0,2.3
2021-08-29,0.1,0.0,8.4,17.0,1.3
2021-08-30,1.2,0.0,10.1,17.8,1.3
2021-08-31,1.2,0.0,7.2,19.2,4.0
2021-09-01,0.0,0.0,4.6,14.2,3.3
2021-09-02,0.0,0.0,2.3,15.1,5.7
2021-09-03,0.0,0.0,0.0,18.6,5.0
2021-09-04,0.0,0.0,4.5,19.4,1.3
2021-09-05,0.0,0.0,7.8,19.3,1.3
2021-09-06,0.0,0.0,12.3,20.1,2.7
2021-09-07,0.0,0.0,12.3,20.5,2.0
2021-09-08,0.0,0.0,8.3,20.6,2.0
2021-09-09,0.0,0.0,4.1,15.1,4.0
2021-09-10,0.0,0.0,3.1,12.8,3.0
2021-09-11,0.6,0.0,4.4,13.0,4.3
2021-09-12,14.5,0.0,1.3,12.3,2.3
2021-09-13,0.0,0.0,1.1,13.5,3.7
2021-09-14,0.0,0.0,6.1,16.1,4.3
2021-09-15,0.0,0.0,0.1,16.3,3.0
2021-09-16,16.6,0.0,0.0,13.3,2.7
2021-09-17,0.4,0.0,2.3,9.5,3.7
2021-09-18,0.0,0.0,0.0,10.7,2.0
2021-09-19,0.0,0.0,4.3,10.7,4.3
2021-09-20,0.0,0.0,0.3,12.2,3.7
2021-09-21,0.0,0.0,1.3,12.7,2.7
2021-09-22,0.0,0.0,1.3,13.1,3.3
2021-09-23,0.0,0.0,0.2,15.6,5.3
2021-09-24,0.0,0.0,1.5,14.2,3.0
2021-09-25,0.0,0.0,1.5,13.9,1.3
2021-09-26,0.0,0.0,1.9,11.7,3.7
2021-09-27,0.1,0.0,6.9,8.7,1.0
2021-09-28,0.0,0.0,8.4,9.2,1.3
2021-09-29,0.0,0.0,10.7,9.7,4.3
2021-09-30,0.0,0.0,10.8,9.2,3.7
2021-10-01,0.0,0.0,10.6,8.0,2.0
2021-10-02,0.0,0.0,8.3,6.3,2.7
2021-10-03,0.0,0.0,10.8,6.8,2.0
2021-10-04,0.0,0.0,10.1,7.6,4.0
2021-10-05,9.0,0.0,8.4,9.5,2.3
2021-10-06,0.1,0.0,4.2,9.8,1.0
2021-10-07,0.0,0.0,0.0,10.9,1.0
2021-10-08,0.0,0.0,5.4,10.8,1.7
2021-10-09,0.0,0.0,0.0,10.4,2.7
2021-10-10,0.0,0.0,2.5,11.0,3.3
2021-10-11,0.7,0.0,0.0,8.6,3.3
2021-10-12,4.5,0.0,0.3,9.5,1.0
2021-10-13,0.5,0.0,6.3,8.9,3.3
2021-10-14,1.0,0.0,5.1,9.4,1.0
2021-10-15,0.5,0.0,0.7,10.5,2.3
2021-10-16,0.0,0.0,1.8,9.2,2.7
2021-10-17,0.0,0.0,1.9,11.6,6.3
2021-10-18,0.0,0.0,0.0,10.6,4.0
2021-10-19,0.1,0.0,7.8,9.7,1.3
2021-10-20,0.4,0.0,5.5,13.1,1.7
2021-10-21,0.0,0.0,6.4,16.3,4.0
2021-10-22,0.0,0.0,4.9,15.3,1.7
2021-10-23,0.0,0.0,2.0,15.1,1.3
2021-10-24,0.0,0.0,8.3,15.4,3.3
2021-10-25,0.0,0.0,0.0,12.5,1.0
2021-10-26,0.0,0.0,6.0,16.8,2.7
2021-10-27,0.0,0.0,1.1,15.7,6.7
2021-10-28,0.0,0.0,3.7,18.7,4.0
2021-10-29,0.0,0.0,2.1,12.8,4.7
2021-10-30,0.0,0.0,4.6,10.3,3.3
2021-10-31,0.0,0.0,8.3,6.9,2.0
2021-11-01,14.4,0.0,0.4,7.9,2.3
2021-11-02,0.0,0.0,0.1,12.5,5.0
2021-11-03,2.7,0.0,0.1,10.1,5.3
2021-11-04,4.8,0.0,1.3,10.8,3.7
2021-11-05,0.2,0.0,0.4,7.1,4.7
2021-11-06,0.0,0.0,1.2,9.0,6.0
2021-11-07,0.0,0.0,2.0,14.9,5.0
2021-11-08,0.0,0.0,0.8,14.7,4.0
2021-11-09,0.0,0.0,0.6,9.4,4.0
2021-11-10,0.0,0.0,2.4,6.6,3.0
2021-11-11,0.0,0.0,0.1,6.8,1.7
2021-11-12,0.0,0.0,8.2,5.0,1.0
2021-11-13,3.1,0.0,0.0,4.2,1.7
2021-11-14,0.0,0.0,0.8,2.2,1.0
2021-11-15,0.0,0.0,0.0,3.9,1.3
2021-11-16,0.0,0.0,3.9,5.7,1.0
2021-11-17,0.0,0.0,0.0,2.5,2.0
2021-11-18,0.0,0.0,0.0,5.7,1.7
2021-11-19,0.0,0.0,0.0,7.4,2.3
2021-11-20,0.0,0.0,0.0,5.1,3.3
2021-11-21,0.8,0.0,0.0,5.5,2.3
2021-11-22,0.0,0.0,0.0,7.1,2.7
2021-11-23,0.0,0.0,0.0,6.5,3.0
2021-11-24,0.0,0.0,0.0,4.7,4.3
2021-11-25,0.0,0.0,0.7,0.6,4.0
2021-11-26,0.6,0.0,3.2,0.3,3.7
2021-11-27,0.0,0.0,7.9,-1.1,3.3
2021-11-28,1.8,0.0,0.0,2.3,6.0
2021-11-29,1.0,0.0,0.0,3.3,5.3
2021-11-30,0.2,0.0,0.2,4.3,4.3
2021-12-01,0.5,0.0,1.6,4.6,3.7
2021-12-02,0.0,0.0,7.2,3.5,1.3
2021-12-03,0.0,0.0,5.3,-0.3,1.0
2021-12-04,8.5,0.0,0.0,0.7,3.7
2021-12-05,0.0,0.0,2.2,4.1,7.7
2021-12-06,0.0,0.0,3.2,1.6,9.7
2021-12-07,0.0,1.0,0.0,2.0,8.0
2021-12-08,0.8,0.0,0.4,5.2,6.3
2021-12-09,5.3,0.0,0.0,7.1,6.7
2021-12-10,0.0,0.0,0.0,7.5,2.7
2021-12-11,0.0,0.0,0.0,5.4,1.0
2021-12-12,0.2,0.0,0.0,1.6,1.3
2021-12-13,0.1,0.0,0.0,0.2,1.3
2021-12-14,0.0,0.0,0.0,2.6,3.3
2021-12-15,0.0,0.0,2.5,4.3,3.3
2021-12-16,0.0,0.0,7.5,3.4,1.3
2021-12-17,0.0,0.0,5.5,-0.2,1.3
2021-12-18,0.0,0.0,0.0,-1.1,2.0
2021-12-19,0.2,0.0,0.0,-0.3,1.7
2021-12-20,0.0,0.0,0.0,2.2,3.0
2021-12-21,0.0,0.0,1.7,2.5,2.3
2021-12-22,0.0,0.0,0.8,6.6,4.3
2021-12-23,1.3,0.0,2.9,8.1,3.7
2021-12-24,0.8,0.0,3.9,3.1,1.7
2021-12-25,0.9,0.0,0.5,3.8,1.3
2021-12-26,0.0,0.0,2.9,6.0,1.0
2021-12-27,0.0,0.0,5.7,6.6,3.0
2021-12-28,3.5,0.0,1.6,3.1,1.3
2021-12-29,0.6,0.0,0.4,5.7,3.7
2021-12-30,0.4,0.0,7.2,1.7,1.7
2021-12-31,0.0,0.0,1.0,-0.5,1.0
2022-01-01,0.0,0.0,0.0,2.8,1.7
2022-01-02,0.1,0.0,0.0,3.2,1.7
2022-01-03,2.0,0.0,4.8,5.6,2.0
2022-01-04,3.1,0.0,0.0,6.5,2.3
2022-01-05,0.0,0.0,0.8,5.5,2.3
2022-01-06,0.2,0.0,5.2,3.9,2.3
2022-01-07,0.1,0.0,4.2,7.3,2.7
2022-01-08,0.2,0.0,4.0,7.5,3.7
2022-01-09,1.0,0.0,0.9,8.3,2.7
2022-01-10,0.3,0.0,4.8,5.7,7.3
2022-01-11,0.0,0.0,2.8,5.0,4.0
2022-01-12,0.0,0.0,7.3,2.8,4.0
2022-01-13,0.0,0.0,5.5,2.8,1.3
2022-01-14,0.0,0.0,0.0,2.4,1.0
2022-01-15,0.0,0.0,0.0,3.0,3.3
2022-01-16,0.0,0.0,0.0,2.8,1.7
2022-01-17,3.1,0.0,0.0,4.4,1.7
2022-01-18,0.0,0.0,0.0,3.1,1.7
2022-01-19,0.1,0.0,0.0,6.8,1.3
2022-01-20,0.2,0.0,0.0,5.1,2.0
2022-01-21,1.6,0.0,0.0,-0.1,2.3
2022-01-22,0.3,2.0,0.0,-0.6,1.3
2022-01-23,0.4,1.0,0.0,-1.9,3.0
2022-01-24,0.0,1.0,0.0,-0.9,2.3
2022-01-25,0.0,2.0,3.5,-6.6,1.3
2022-01-26,0.0,1.0,0.8,-6.9,2.3
2022-01-27,0.5,3.0,0.0,-1.8,2.3
2022-01-28,0.0,5.0,0.0,-0.9,1.0
2022-01-29,0.4,5.0,0.0,-2.2,3.7
2022-01-30,0.0,4.0,0.0,-0.1,3.7
2022-01-31,4.2,3.0,0.3,2.2,2.7
2022-02-01,0.0,0.0,6.6,2.0,4.3
2022-02-02,0.5,0.0,0.0,0.9,1.7
2022-02-03,0.0,1.0,2.6,0.7,3.3
2022-02-04,0.6,0.0,4.0,0.3,2.3
2022-02-05,0.0,0.0,0.0,1.6,3.7
2022-02-06,0.5,0.0,3.9,3.8,3.0
2022-02-07,0.0,0.0,2.2,3.9,2.3
2022-02-08,0.0,0.0,7.1,6.6,2.7
2022-02-09,0.0,0.0,0.0,5.0,4.3
2022-02-10,0.0,0.0,4.8,3.8,3.0
2022-02-11,0.0,0.0,1.0,5.1,4.7
2022-02-12,0.0,0.0,4.1,2.0,3.7
2022-02-13,0.0,0.0,4.3,6.0,2.7
2022-02-14,0.5,0.0,8.0,4.5,5.0
2022-02-15,0.2,0.0,1.1,6.2,1.7
2022-02-16,1.4,0.0,0.0,6.5,5.0
2022-02-17,1.2,0.0,8.9,5.8,2.7
2022-02-18,3.0,0.0,2.9,4.2,1.7
2022-02-19,0.0,0.0,0.1,6.6,4.0
2022-02-20,0.0,0.0,2.6,6.6,2.3
2022-02-21,0.2,0.0,3.1,6.4,3.7
2022-02-22,0.0,0.0,5.2,6.0,2.3
2022-02-23,0.0,0.0,9.5,5.9,1.3
2022-02-24,0.1,0.0,9.9,6.4,1.7
2022-02-25,0.1,0.0,5.5,3.4,1.3
2022-02-26,0.8,0.0,0.0,4.7,1.3
2022-02-27,0.0,0.0,8.4,6.8,1.3
2022-02-28,0.0,0.0,1.5,5.7,1.7
2022-03-01,0.0,0.0,2.7,5.3,1.7
2022-03-02,0.0,0.0,9.3,6.2,1.0
2022-03-03,0.0,0.0,0.7,6.3,2.7
2022-03-04,1.8,0.0,0.0,7.0,2.0
2022-03-05,0.0,0.0,3.1,7.2,1.3
2022-03-06,0.0,0.0,0.1,7.2,2.3
2022-03-07,0.0,0.0,6.2,6.6,1.0
2022-03-08,0.0,0.0,9.3,7.8,1.3
2022-03-09,0.0,0.0,8.5,6.9,1.7
2022-03-10,0.0,0.0,10.4,8.2,2.0
2022-03-11,0.0,0.0,10.6,9.6,2.0
2022-03-12,0.0,0.0,10.6,8.1,1.7
2022-03-13,0.0,0.0,10.6,9.6,1.0
2022-03-14,0.0,0.0,10.3,9.9,1.7
2022-03-15,6.3,0.0,1.3,7.5,7.3
2022-03-16,0.0,0.0,0.2,10.5,9.0
2022-03-17,0.0,0.0,0.0,10.7,5.7
2022-03-18,0.0,0.0,1.1,10.6,3.7
2022-03-19,0.0,0.0,0.8,9.3,7.7
2022-03-20,0.0,0.0,10.9,13.5,3.0
2022-03-21,0.0,0.0,10.0,16.0,5.3
2022-03-22,0.0,0.0,5.4,13.8,3.3
2022-03-23,0.0,0.0,0.0,5.0,3.3
2022-03-24,0.0,0.0,0.6,4.2,3.3
2022-03-25,0.0,0.0,3.8,5.2,1.7
2022-03-26,0.0,0.0,5.2,6.1,3.7
2022-03-27,0.0,0.0,8.7,9.2,3.7
2022-03-28,0.0,0.0,4.9,8.8,1.7
2022-03-29,0.1,0.0,10.0,11.1,2.0
2022-03-30,4.5,0.0,10.7,11.9,1.0
2022-03-31,0.9,0.0,0.6,11.4,2.3
2022-04-01,0.3,0.0,7.2,11.8,1.7
2022-04-02,0.0,0.0,10.0,14.2,2.3
2022-04-03,0.0,0.0,8.1,14.7,2.3
2022-04-04,0.2,0.0,8.5,15.1,2.0
2022-04-05,0.0,0.0,0.0,12.7,1.0
2022-04-06,0.0,0.0,3.2,12.8,1.7
2022-04-07,0.8,0.0,8.9,15.6,1.3
2022-04-08,10.5,0.0,2.1,12.8,5.7
2022-04-09,0.4,0.0,1.9,8.8,6.3
2022-04-10,0.3,0.0,0.4,7.9,3.0
2022-04-11,0.0,0.0,10.8,9.0,2.3
2022-04-12,0.0,0.0,4.4,11.3,1.0
2022-04-13,0.0,0.0,3.1,12.1,3.0
2022-04-14,2.5,0.0,3.1,8.0,6.7
2022-04-15,0.0,0.0,1.9,5.9,6.3
2022-04-16,0.0,0.0,4.5,7.6,2.0
2022-04-17,0.0,0.0,12.5,8.1,1.7
2022-04-18,0.0,0.0,1.0,5.9,2.3
2022-04-19,2.0,0.0,9.1,13.8,3.7
2022-04-20,1.6,0.0,8.7,13.5,4.0
2022-04-21,0.0,0.0,2.8,13.3,3.3
2022-04-22,0.2,0.0,3.0,13.6,1.3
2022-04-23,0.0,0.0,11.4,16.2,1.7
2022-04-24,14.0,0.0,9.8,16.0,1.7
2022-04-25,0.2,0.0,7.3,14.9,2.0
2022-04-26,0.0,0.0,7.8,15.8,1.7
2022-04-27,0.0,0.0,2.9,15.9,1.7
2022-04-28,0.0,0.0,2.0,15.3,1.0
2022-04-29,0.0,0.0,4.0,14.0,2.3
2022-04-30,0.0,0.0,10.3,15.3,1.3
2022-05-01,0.0,0.0,5.0,13.4,2.3
2022-05-02,0.1,0.0,5.0,9.8,3.3
2022-05-03,0.0,0.0,0.0,6.6,2.7
2022-05-04,0.0,0.0,9.4,7.9,3.7
2022-05-05,1.0,0.0,12.0,9.3,1.7
2022-05-06,0.0,0.0,8.3,15.6,3.0
2022-05-07,0.0,0.0,0.1,12.3,3.0
2022-05-08,0.0,0.0,5.8,14.1,3.3
2022-05-09,0.0,0.0,6.2,16.3,5.0
2022-05-10,0.0,0.0,8.3,13.9,4.0
2022-05-11,0.0,0.0,4.1,12.9,4.7
2022-05-12,0.0,0.0,8.2,11.4,5.7
2022-05-13,0.0,0.0,2.8,9.5,3.3
2022-05-14,0.0,0.0,4.0,9.3,5.0
2022-05-15,0.0,0.0,3.4,11.0,5.0
2022-05-16,5.4,0.0,0.0,10.7,4.0
2022-05-17,0.0,0.0,0.0,10.5,4.0
2022-05-18,0.0,0.0,0.0,10.7,1.7
2022-05-19,0.9,0.0,9.2,17.2,2.0
2022-05-20,0.5,0.0,13.9,19.6,1.3
2022-05-21,0.0,0.0,13.2,21.1,1.7
2022-05-22,0.0,0.0,14.0,23.3,3.0
2022-05-23,0.0,0.0,8.0,20.6,1.3
2022-05-24,1.1,0.0,4.9,17.0,1.3
2022-05-25,1.1,0.0,13.2,19.7,1.7
2022-05-26,0.0,0.0,10.7,19.8,2.7
2022-05-27,3.4,0.0,2.3,15.6,1.7
2022-05-28,0.0,0.0,0.5,14.2,3.0
2022-05-29,2.3,0.0,0.0,8.8,3.7
2022-05-30,0.0,0.0,3.4,12.0,3.0
2022-05-31,0.3,0.0,11.4,15.6,2.3
2022-06-01,0.0,0.0,14.1,15.7,2.7
2022-06-02,0.0,0.0,9.5,15.6,2.0
2022-06-03,5.3,0.0,5.4,15.8,1.7
2022-06-04,0.0,0.0,9.2,17.8,1.3
2022-06-05,7.0,0.0,7.5,17.3,3.7
2022-06-06,0.9,0.0,14.3,19.2,2.0
2022-06-07,6.4,0.0,14.8,23.7,1.3
2022-06-08,0.0,0.0,15.3,26.5,2.0
2022-06-09,0.0,0.0,15.2,27.7,2.0
2022-06-10,0.0,0.0,13.3,28.4,2.0
2022-06-11,0.0,0.0,9.1,25.4,2.3
2022-06-12,0.9,0.0,9.1,21.2,3.0
2022-06-13,3.3,0.0,9.8,18.2,3.7
2022-06-14,0.0,0.0,6.6,15.9,3.7
2022-06-15,0.0,0.0,5.1,16.1,3.0
2022-06-16,0.1,0.0,7.1,17.7,1.3
2022-06-17,0.0,0.0,8.5,17.6,2.7
2022-06-18,0.0,0.0,12.6,20.0,1.3
2022-06-19,0.0,0.0,10.8,18.0,3.7
2022-06-20,13.0,0.0,3.5,14.1,5.3
2022-06-21,0.0,0.0,0.5,14.7,4.0
2022-06-22,0.0,0.0,1.0,16.2,3.3
2022-06-23,0.0,0.0,11.9,17.3,2.0
2022-06-24,45.0,0.0,8.1,17.0,2.7
2022-06-25,6.1,0.0,2.6,12.4,3.0
2022-06-26,0.0,0.0,5.7,16.2,1.7
2022-06-27,9.6,0.0,8.8,19.1,1.3
2022-06-28,15.1,0.0,6.1,20.3,3.0
2022-06-29,20.1,0.0,0.0,16.4,3.3
2022-06-30,1.1,0.0,2.3,14.4,2.7
2022-07-01,5.2,0.0,9.0,17.2,2.3
2022-07-02,0.0,0.0,5.6,18.3,2.3
2022-07-03,0.0,0.0,14.1,20.8,2.0
2022-07-04,3.1,0.0,13.3,23.4,2.7
2022-07-05,0.1,0.0,4.4,22.5,2.0
2022-07-06,0.1,0.0,11.1,25.3,2.3
2022-07-07,4.8,0.0,10.5,23.8,3.0
2022-07-08,0.0,0.0,6.1,20.8,1.3
2022-07-09,1.8,0.0,1.3,15.4,4.7
2022-07-10,0.0,0.0,0.4,13.9,3.0
2022-07-11,0.0,0.0,2.8,18.1,2.0
2022-07-12,0.0,0.0,11.8,18.5,3.0
2022-07-13,0.0,0.0,8.8,18.3,2.0
2022-07-14,4.4,0.0,7.9,20.8,2.0
2022-07-15,0.0,0.0,11.6,23.2,1.0
2022-07-16,0.0,0.0,9.2,23.4,1.0
2022-07-17,0.0,0.0,4.8,24.1,1.3
2022-07-18,0.0,0.0,13.7,25.7,1.3
2022-07-19,0.0,0.0,13.3,27.3,2.0
2022-07-20,0.0,0.0,12.8,29.1,1.0
2022-07-21,0.1,0.0,4.6,22.5,2.0
2022-07-22,0.0,0.0,9.0,24.7,3.3
2022-07-23,0.9,0.0,11.6,22.2,2.7
2022-07-24,0.0,0.0,7.7,18.5,3.0
2022-07-25,0.0,0.0,11.1,22.4,2.0
2022-07-26,0.0,0.0,12.1,23.6,2.0
2022-07-27,0.0,0.0,9.1,23.5,2.0
2022-07-28,0.0,0.0,4.1,21.3,2.0
2022-07-29,34.6,0.0,2.3,21.1,1.0
2022-07-30,4.3,0.0,2.0,21.6,1.3
2022-07-31,0.0,0.0,4.1,20.3,4.0
2022-08-01,0.0,0.0,7.0,21.3,2.7
2022-08-02,0.0,0.0,5.7,24.9,2.3
2022-08-03,0.0,0.0,9.4,22.2,1.3
2022-08-04,0.0,0.0,0.2,18.3,2.3
2022-08-05,12.8,0.0,2.8,18.5,2.0
2022-08-06,0.1,0.0,5.2,21.2,1.3
2022-08-07,0.0,0.0,6.3,21.4,1.0
2022-08-08,0.0,0.0,11.7,23.0,1.7
2022-08-09,0.0,0.0,6.9,23.0,3.3
2022-08-10,0.0,0.0,12.6,23.5,2.0
2022-08-11,0.0,0.0,1.2,17.7,3.3
2022-08-12,0.0,0.0,3.8,17.9,3.0
2022-08-13,0.0,0.0,1.4,17.1,3.0
2022-08-14,1.1,0.0,2.5,16.9,3.0
2022-08-15,0.4,0.0,4.8,15.7,3.3
2022-08-16,0.0,0.0,4.4,14.5,3.3
2022-08-17,0.0,0.0,4.0,16.2,5.3
2022-08-18,0.0,0.0,2.5,16.8,4.0
2022-08-19,23.0,0.0,3.9,16.8,2.3
2022-08-20,25.6,0.0,8.3,16.1,3.7
2022-08-21,0.0,0.0,6.6,14.6,2.7
2022-08-22,13.9,0.0,4.6,16.6,2.3
2022-08-23,5.8,0.0,5.1,15.8,4.0
2022-08-24,0.0,0.0,3.1,13.0,4.0
2022-08-25,0.6,0.0,11.6,14.4,2.3
2022-08-26,11.7,0.0,0.0,13.5,1.0
2022-08-27,3.2,0.0,5.3,14.5,2.3
2022-08-28,0.1,0.0,11.6,15.3,2.0
2022-08-29,0.0,0.0,2.6,16.6,3.0
2022-08-30,0.0,0.0,7.1,17.0,1.7
2022-08-31,0.0,0.0,0.5,14.1,2.0
2022-09-01,0.0,0.0,0.0,13.7,3.0
2022-09-02,0.0,0.0,0.0,13.4,2.7
2022-09-03,0.0,0.0,3.4,15.7,2.3
2022-09-04,0.0,0.0,10.6,19.0,2.0
2022-09-05,0.0,0.0,9.5,20.5,1.0
2022-09-06,0.9,0.0,10.2,20.5,1.3
2022-09-07,0.0,0.0,8.1,19.8,1.3
2022-09-08,0.5,0.0,6.3,18.8,1.7
2022-09-09,26.9,0.0,4.0,17.7,2.0
2022-09-10,0.7,0.0,2.3,15.0,1.3
2022-09-11,0.5,0.0,1.2,14.3,2.0
2022-09-12,0.0,0.0,0.0,15.8,2.0
2022-09-13,1.8,0.0,0.6,17.1,2.3
2022-09-14,7.0,0.0,0.0,16.5,2.3
2022-09-15,6.4,0.0,3.0,18.7,1.3
2022-09-16,1.6,0.0,7.0,17.8,1.7
2022-09-17,2.8,0.0,9.2,17.2,3.0
2022-09-18,3.6,0.0,10.9,17.3,2.0
2022-09-19,1.7,0.0,7.1,18.3,2.0
2022-09-20,1.2,0.0,5.4,16.5,1.7
2022-09-21,1.7,0.0,2.4,15.4,4.3
2022-09-22,0.0,0.0,3.6,10.9,6.0
2022-09-23,0.0,0.0,3.0,9.7,4.0
2022-09-24,0.0,0.0,6.4,10.7,1.7
2022-09-25,5.5,0.0,1.9,12.4,4.3
2022-09-26,1.0,0.0,0.0,13.3,3.7
2022-09-27,0.1,0.0,5.9,14.4,2.0
2022-09-28,3.6,0.0,8.6,13.2,1.3
2022-09-29,0.0,0.0,8.4,15.0,1.7
2022-09-30,0.0,0.0,0.1,16.4,1.0
2022-10-01,0.9,0.0,1.5,16.0,1.7
2022-10-02,0.0,0.0,5.2,14.8,1.7
2022-10-03,0.0,0.0,4.9,13.2,1.3
2022-10-04,0.0,0.0,1.6,11.4,2.0
2022-10-05,0.0,0.0,0.1,12.2,2.0
2022-10-06,0.0,0.0,4.3,12.0,3.0
2022-10-07,0.0,0.0,2.5,12.2,2.3
2022-10-08,0.2,0.0,3.3,14.1,2.0
2022-10-09,0.0,0.0,7.1,15.3,2.3
2022-10-10,0.2,0.0,0.1,14.3,1.3
2022-10-11,0.1,0.0,0.0,14.9,1.3
2022-10-12,0.0,0.0,6.1,14.3,2.7
2022-10-13,0.0,0.0,1.6,15.7,1.0
2022-10-14,0.3,0.0,3.6,13.9,2.3
2022-10-15,2.9,0.0,2.6,11.8,1.7
2022-10-16,0.0,0.0,3.2,14.2,4.0
2022-10-17,0.0,0.0,0.0,13.1,2.7
2022-10-18,5.6,0.0,7.8,12.3,1.7
2022-10-19,0.0,0.0,5.2,14.1,1.3
2022-10-20,0.0,0.0,0.7,15.1,5.3
