datum_zobrazeni;datum;kraj_kod;incidence14_100;incidence_65_14_100;simple_r;pozit_perc_test;podil_zachycen_hosp
2020-10-05;2020-10-04;CZ042;243.572858800000;187.170533800000;1.144495412844;0.213020277481;
2020-10-05;2020-10-04;CZ051;297.191260000000;128.827668200000;1.432075471698;0.209090909090;
2020-10-05;2020-10-04;CZ052;188.996791900000;118.016010500000;0.964356435643;0.112471131639;
2020-10-05;2020-10-04;CZ053;253.989626200000;170.954464700000;1.155000000000;0.167028199566;
2020-10-05;2020-10-04;CZ063;317.381085200000;204.259182200000;1.149934810951;0.229150428682;
2020-10-05;2020-10-04;CZ064;278.166560200000;202.565554700000;1.283085633404;0.213847605567;
2020-10-05;2020-10-04;CZ071;303.875201800000;162.001280900000;1.141928494041;0.249822232756;
2020-10-05;2020-10-04;CZ072;369.234588000000;224.431169000000;1.416579223504;0.235807860262;
2020-10-05;2020-10-04;CZ080;234.735093000000;164.109735500000;1.633107454017;0.126927996388;
2020-10-06;2020-10-05;CZ010;490.306227900000;234.679646400000;1.145096731154;0.165613391866;
2020-10-06;2020-10-05;CZ020;379.471486700000;256.747303700000;1.146715034260;0.186032825475;
2020-10-06;2020-10-05;CZ031;257.633039100000;149.978734300000;1.454682779456;0.183813704905;
2020-10-06;2020-10-05;CZ032;335.002140200000;178.402597900000;1.453634085213;0.205491585473;
2020-10-06;2020-10-05;CZ041;218.539366000000;225.388260000000;1.312741312741;0.183189655172;
2020-10-06;2020-10-05;CZ042;245.041639900000;189.625229300000;1.286384976525;0.217806041335;
2020-10-06;2020-10-05;CZ051;307.361303200000;144.242944700000;1.469500924214;0.201623129596;
2020-10-06;2020-10-05;CZ052;232.932645600000;160.930923400000;1.414498141263;0.160244261949;
2020-10-06;2020-10-05;CZ053;269.481463300000;187.678271100000;1.261290322580;0.179111314704;
2020-10-06;2020-10-05;CZ063;326.028000200000;231.682868700000;1.164141414141;0.241740954378;
2020-10-06;2020-10-05;CZ064;287.787358600000;218.688119300000;1.261904761904;0.215423486762;
2020-10-06;2020-10-05;CZ071;332.264377700000;192.141054100000;1.265656565656;0.260987294313;
2020-10-06;2020-10-05;CZ072;399.745569400000;245.650115800000;1.392023346303;0.253453772582;
2020-10-06;2020-10-05;CZ080;253.849236300000;188.787891200000;1.654844290657;0.132607791487;
2020-10-07;2020-10-06;CZ010;513.301035700000;252.063323900000;1.266884176182;0.180529080849;
2020-10-07;2020-10-06;CZ020;395.136756300000;273.274450500000;1.226348709929;0.195695570804;
2020-10-07;2020-10-06;CZ031;287.467504500000;173.109782900000;1.776487663280;0.203966005665;
2020-10-07;2020-10-06;CZ032;344.138562200000;181.691125000000;1.517114914425;0.201821434379;
2020-10-07;2020-10-06;CZ041;225.017131900000;245.130297400000;1.484496124031;0.192559074912;
2020-10-07;2020-10-06;CZ042;252.997537300000;193.920946500000;1.383101851851;0.222781506338;
2020-10-07;2020-10-06;CZ051;345.329464100000;168.466950700000;1.788530465949;0.227386648439;
2020-10-07;2020-10-06;CZ052;254.355913000000;182.388379900000;1.577464788732;0.177005136309;
2020-10-07;2020-10-06;CZ053;265.656318300000;187.678271100000;1.202743902439;0.163117634897;
2020-10-07;2020-10-06;CZ063;348.234850200000;257.215266400000;1.225609756097;0.237364194615;
2020-10-07;2020-10-06;CZ064;311.379229200000;236.464280200000;1.464172479391;0.238582351725;
2020-10-07;2020-10-06;CZ071;356.529986200000;204.196963400000;1.240636704119;0.263314785373;
2020-10-07;2020-10-06;CZ072;432.152713400000;263.604609400000;1.408884859474;0.256139772539;
2020-10-07;2020-10-06;CZ080;271.957372100000;210.586928800000;1.745067087608;0.148618673119;
2020-10-08;2020-10-07;CZ010;539.291909700000;273.002753700000;1.370962479608;0.191304347826;
2020-10-08;2020-10-07;CZ020;431.259866700000;293.260767600000;1.360429447852;0.215173752198;
2020-10-08;2020-10-07;CZ031;319.166623900000;192.510017200000;1.899045020463;0.218181818181;
2020-10-08;2020-10-07;CZ032;367.148810300000;195.667365400000;1.635280095351;0.215486100204;
2020-10-08;2020-10-07;CZ041;245.473234800000;264.872334800000;1.688644688644;0.212149102623;
2020-10-08;2020-10-07;CZ042;274.172464200000;212.944836800000;1.502164502164;0.247327156094;
2020-10-08;2020-10-07;CZ051;365.895551300000;194.893139100000;1.793677204658;0.236818980667;
2020-10-08;2020-10-07;CZ052;271.603458900000;191.466534600000;1.547657512116;0.192872961546;
2020-10-08;2020-10-07;CZ053;282.869470700000;196.040174200000;1.234195402298;0.179857621440;
2020-10-08;2020-10-07;CZ063;369.655616900000;268.562998800000;1.281176470588;0.244664120422;
2020-10-08;2020-10-07;CZ064;341.412851800000;271.603203000000;1.474329054842;0.246849662987;
2020-10-08;2020-10-07;CZ071;386.346550900000;231.322759200000;1.312159709618;0.258029978586;
2020-10-08;2020-10-07;CZ072;474.385427800000;292.984689700000;1.397082658022;0.265598521029;
2020-10-08;2020-10-07;CZ080;306.413130400000;247.604162300000;1.706967213114;0.161569793754;
2020-10-09;2020-10-08;CZ010;548.055403200000;291.571681900000;1.392728463806;0.194920693132;
2020-10-09;2020-10-08;CZ020;444.564616300000;301.716517100000;1.377920120572;0.222540010953;
2020-10-09;2020-10-08;CZ031;359.878238000000;215.641065800000;1.823991031390;0.249731389102;
2020-10-09;2020-10-08;CZ032;394.050497300000;207.177210500000;1.697752808988;0.222009991184;
2020-10-09;2020-10-08;CZ041;244.450429700000;266.517504600000;1.604895104895;0.217226691907;
2020-10-09;2020-10-08;CZ042;295.592188000000;220.308923400000;1.534124629080;0.258241758241;
2020-10-09;2020-10-08;CZ051;390.981657700000;215.813871500000;1.713450292397;0.239672801635;
2020-10-09;2020-10-08;CZ052;297.928660500000;198.894115700000;1.869337979094;0.204810078259;
2020-10-09;2020-10-08;CZ053;316.722003700000;216.480382000000;1.472754050073;0.196927924379;
2020-10-09;2020-10-08;CZ063;403.850235400000;326.247304900000;1.432714617169;0.266738660907;
2020-10-09;2020-10-08;CZ064;352.790491600000;280.697983000000;1.499148211243;0.248120300751;
2020-10-09;2020-10-08;CZ071;419.652288100000;257.695060800000;1.498575498575;0.271087442020;
2020-10-09;2020-10-08;CZ072;521.617116400000;322.364770000000;1.460136674259;0.279424585876;
2020-10-09;2020-10-08;CZ080;335.922684900000;279.274462200000;1.741894469167;0.170801645680;
2020-10-10;2020-10-09;CZ010;609.774366200000;341.747296600000;1.578358208955;0.222475455820;
2020-10-10;2020-10-09;CZ020;492.132672600000;338.229981000000;1.581051073279;0.247781451191;
2020-10-10;2020-10-09;CZ031;417.993290300000;249.964557200000;2.152915291529;0.291958824406;
2020-10-10;2020-10-09;CZ032;427.381518300000;230.196900500000;1.779535864978;0.238918000283;
2020-10-10;2020-10-09;CZ041;260.815312000000;286.259541900000;1.504587155963;0.222624434389;
2020-10-10;2020-10-09;CZ042;325.824598100000;228.286683800000;1.741482965931;0.280187006287;
2020-10-10;2020-10-09;CZ051;445.899890600000;263.160792300000;1.807641633728;0.261532596263;
2020-10-10;2020-10-09;CZ052;340.775195400000;224.478006100000;2.583162217659;0.241227229146;
2020-10-10;2020-10-09;CZ053;361.858714400000;245.282492900000;1.725829725829;0.227074235807;
2020-10-10;2020-10-09;CZ063;464.182119700000;361.236146300000;1.714285714285;0.308571428571;
2020-10-10;2020-10-09;CZ064;407.670871600000;321.624493000000;1.742415885273;0.280500799147;
2020-10-10;2020-10-09;CZ071;485.312169900000;304.411709300000;1.857685009487;0.313631267019;
2020-10-10;2020-10-09;CZ072;604.531139300000;380.308817200000;1.683703703703;0.316882754774;
2020-10-10;2020-10-09;CZ080;397.624480800000;318.759511300000;1.943687018375;0.196300287356;
2020-10-11;2020-10-10;CZ010;623.256664000000;353.204720400000;1.534517914360;0.233572758712;
2020-10-11;2020-10-10;CZ020;525.823732000000;363.981581800000;1.650966608084;0.262226440375;
2020-10-11;2020-10-10;CZ031;446.895428600000;269.364791500000;2.060228452751;0.281498297389;
2020-10-11;2020-10-10;CZ032;457.328679300000;251.572327000000;1.562931034482;0.248662734878;
2020-10-11;2020-10-10;CZ041;264.565597600000;291.195051300000;1.441176470588;0.215954164830;
2020-10-11;2020-10-10;CZ042;355.567414600000;246.696900300000;1.728102189781;0.296030009377;
2020-10-11;2020-10-10;CZ051;478.444028600000;312.709895500000;1.802515723270;0.272537086344;
2020-10-11;2020-10-10;CZ052;381.443093000000;260.790624700000;2.006570302233;0.262235960844;
2020-10-11;2020-10-10;CZ053;375.820493500000;255.502596800000;1.644501278772;0.237356958287;
2020-10-11;2020-10-10;CZ063;487.764615200000;384.877255300000;1.757049891540;0.317584787296;
2020-10-11;2020-10-10;CZ064;428.836627900000;332.786268500000;1.715961244263;0.289886285320;
2020-10-11;2020-10-10;CZ071;496.731279700000;302.904720600000;1.659217877094;0.318474264705;
2020-10-11;2020-10-10;CZ072;633.490714800000;401.527764100000;1.647798742138;0.319123020706;
2020-10-11;2020-10-10;CZ080;424.954352400000;336.445522900000;1.827496079456;0.201023517911;
2020-10-12;2020-10-11;CZ010;630.147616100000;367.427729300000;1.338398145763;0.225056296552;
2020-10-12;2020-10-11;CZ020;535.838059700000;370.899922300000;1.526617787695;0.263929457150;
2020-10-12;2020-10-11;CZ031;458.860292300000;281.303397200000;1.669934640522;0.295119838290;
2020-10-12;2020-10-11;CZ032;479.154576400000;267.192831000000;1.518130539887;0.247049567269;
2020-10-12;2020-10-11;CZ041;282.294220100000;306.001579300000;1.308093994778;0.220123022847;
2020-10-12;2020-10-11;CZ042;364.502499300000;260.197725700000;1.656903765690;0.297297297297;
2020-10-12;2020-10-11;CZ051;508.728157000000;345.742630900000;1.494989979959;0.277633048008;
2020-10-12;2020-10-11;CZ052;384.529496000000;268.218205800000;1.820312500000;0.268875700626;
2020-10-12;2020-10-11;CZ053;389.591015400000;267.580901400000;1.703422053231;0.243125904486;
2020-10-12;2020-10-11;CZ063;506.237570000000;388.659832800000;1.685572139303;0.319321394910;
2020-10-12;2020-10-11;CZ064;441.720131800000;344.361443000000;1.501515807708;0.294387365203;
2020-10-12;2020-10-11;CZ071;507.040198400000;314.207135500000;1.617358490566;0.318661710037;
2020-10-12;2020-10-11;CZ072;681.929052400000;451.310678000000;1.676962676962;0.326484590328;
2020-10-12;2020-10-11;CZ080;459.577778600000;364.825402000000;1.716417910447;0.208872254939;
2020-10-13;2020-10-12;CZ010;659.434162900000;397.849164900000;1.278200856734;0.225038756441;
2020-10-13;2020-10-12;CZ020;562.733682500000;388.580125900000;1.415445321307;0.271005342399;
2020-10-13;2020-10-12;CZ031;473.932912800000;286.526537200000;1.499281609195;0.302902757619;
2020-10-13;2020-10-12;CZ032;521.452826400000;307.477288600000;1.400874635568;0.247712334063;
2020-10-13;2020-10-12;CZ041;299.000037500000;320.808107300000;1.164859002169;0.222821576763;
2020-10-13;2020-10-12;CZ042;384.086246800000;285.972028700000;1.471181556195;0.294193920184;
2020-10-13;2020-10-12;CZ051;535.848271900000;371.067728100000;1.461966604823;0.286129266521;
2020-10-13;2020-10-12;CZ052;417.753715900000;304.530824400000;1.607515657620;0.252087084629;
2020-10-13;2020-10-12;CZ053;414.263200500000;286.162908400000;1.611175785797;0.249459264599;
2020-10-13;2020-10-12;CZ063;570.499870200000;441.615917000000;1.819100091827;0.330552311029;
2020-10-13;2020-10-12;CZ064;458.786591400000;365.031397600000;1.394143252869;0.288415882112;
2020-10-13;2020-10-12;CZ071;555.254217900000;345.853897400000;1.554633471645;0.323127784964;
2020-10-13;2020-10-12;CZ072;704.510626200000;479.058531600000;1.540603248259;0.322095561484;
2020-10-13;2020-10-12;CZ080;484.308797300000;376.753177300000;1.546218487394;0.211749232792;
2020-10-14;2020-10-13;CZ010;718.456666300000;441.703442300000;1.342662276575;0.231912905715;
2020-10-14;2020-10-13;CZ020;626.038539400000;442.389441000000;1.535411539513;0.285794268845;
2020-10-14;2020-10-13;CZ031;563.125533100000;371.589103000000;1.475107559926;0.327913649405;
2020-10-14;2020-10-13;CZ032;593.867430500000;346.117482600000;1.501654533421;0.265504329510;
2020-10-14;2020-10-13;CZ041;337.184762900000;350.421163400000;1.320261437908;0.251452282157;
2020-10-14;2020-10-13;CZ042;429.496061200000;316.655722800000;1.491940683430;0.309234264332;
2020-10-14;2020-10-13;CZ051;614.722606400000;417.313557700000;1.469283276450;0.293756397134;
2020-10-14;2020-10-13;CZ052;485.291474400000;337.542295900000;1.656104380242;0.272797052502;
2020-10-14;2020-10-13;CZ053;486.558440500000;340.050728800000;1.755000000000;0.291770573566;
2020-10-14;2020-10-13;CZ063;622.577881100000;490.789423900000;1.751417004048;0.347972972972;
2020-10-14;2020-10-13;CZ064;528.725612300000;405.131109500000;1.519318181818;0.305833015630;
2020-10-14;2020-10-13;CZ071;576.823647700000;363.184267000000;1.465145754119;0.299481865284;
2020-10-14;2020-10-13;CZ072;767.083994800000;506.806385200000;1.505980239209;0.336822516864;
2020-10-14;2020-10-13;CZ080;525.722774500000;405.133056300000;1.481751824817;0.214905780224;
2020-10-15;2020-10-14;CZ010;775.831333400000;485.557719700000;1.212765957446;0.240281030444;
2020-10-15;2020-10-14;CZ020;679.329068600000;460.453996800000;1.392556179775;0.282384772392;
2020-10-15;2020-10-14;CZ031;641.130228900000;416.358874400000;1.397036280020;0.345988357377;
2020-10-15;2020-10-14;CZ032;662.559788500000;398.733917000000;1.508002371072;0.272902810555;
2020-10-15;2020-10-14;CZ041;363.777696700000;386.614898600000;1.231707317073;0.244354838709;
2020-10-15;2020-10-14;CZ042;491.674459300000;387.228219100000;1.512658227848;0.325936027770;
2020-10-15;2020-10-14;CZ051;676.646868900000;460.256113800000;1.396501457725;0.305435995536;
2020-10-15;2020-10-14;CZ052;552.647679800000;359.825039200000;1.658187599364;0.282809110629;
2020-10-15;2020-10-14;CZ053;538.771669400000;359.561836200000;1.637123745819;0.300814257182;
2020-10-15;2020-10-14;CZ063;695.880138000000;553.201951800000;1.621693121693;0.371627765989;
2020-10-15;2020-10-14;CZ064;572.897625500000;435.309243100000;1.367837923393;0.316788856304;
2020-10-15;2020-10-14;CZ071;648.986078200000;422.710319100000;1.351378958120;0.327434723425;
2020-10-15;2020-10-14;CZ072;867.580617000000;563.934319100000;1.455785305763;0.356112785191;
2020-10-15;2020-10-14;CZ080;587.843740200000;436.392053600000;1.376334248246;0.219088305257;
2020-10-16;2020-10-15;CZ010;812.383340600000;497.015143500000;1.251708428246;0.246200948362;
2020-10-16;2020-10-15;CZ020;725.466506700000;486.974302200000;1.380668511816;0.290715918769;
2020-10-16;2020-10-15;CZ031;722.398069400000;482.767368800000;1.523185483870;0.347636028988;
2020-10-16;2020-10-15;CZ032;744.110814600000;484.235622900000;1.592388306674;0.283539579650;
2020-10-16;2020-10-15;CZ041;393.098110800000;401.421426600000;1.416326530612;0.256656804733;
2020-10-16;2020-10-15;CZ042;544.672975800000;403.797413900000;1.530623020063;0.337721342031;
2020-10-16;2020-10-15;CZ051;761.849230200000;518.613946400000;1.534542916957;0.324336283185;
2020-10-16;2020-10-15;CZ052;615.465057300000;391.185937100000;1.517354289456;0.305028962611;
2020-10-16;2020-10-15;CZ053;592.132441800000;406.945954200000;1.629860031104;0.307106227106;
2020-10-16;2020-10-15;CZ063;699.024470700000;553.201951800000;1.433333333333;0.362133499688;
2020-10-16;2020-10-15;CZ064;625.100913800000;465.073977700000;1.435958395245;0.334533370257;
2020-10-16;2020-10-15;CZ071;749.854882100000;459.631541200000;1.515151515151;0.363783346806;
2020-10-16;2020-10-15;CZ072;966.870590300000;627.591159800000;1.563189143341;0.368673734746;
2020-10-16;2020-10-15;CZ080;645.940675700000;475.877102700000;1.420194508009;0.228454424147;
2020-10-17;2020-10-16;CZ010;872.379565600000;538.498919400000;1.264383298056;0.236869615370;
2020-10-17;2020-10-16;CZ020;790.631167300000;532.712220000000;1.415953226143;0.283913917266;
2020-10-17;2020-10-16;CZ031;797.761171900000;523.806325900000;1.554305283757;0.337583678673;
2020-10-17;2020-10-16;CZ032;854.593843700000;561.516011000000;1.785562632696;0.298544550940;
2020-10-17;2020-10-16;CZ041;456.171094800000;427.744143100000;1.688622754491;0.300319488817;
2020-10-17;2020-10-16;CZ042;587.879618700000;420.366608700000;1.547979797979;0.333987141767;
2020-10-17;2020-10-16;CZ051;819.479474500000;567.061958400000;1.510723860589;0.308894066054;
2020-10-17;2020-10-16;CZ052;718.405673100000;439.052570700000;1.654812998160;0.315451145395;
2020-10-17;2020-10-16;CZ053;661.558823000000;469.195677800000;1.683779761904;0.313826099015;
2020-10-17;2020-10-16;CZ063;785.493620900000;624.125278900000;1.466942148760;0.362456242707;
2020-10-17;2020-10-16;CZ064;682.825703700000;496.492308700000;1.443034323622;0.326013293366;
2020-10-17;2020-10-16;CZ071;832.326231200000;527.446030900000;1.535230984601;0.355560358802;
2020-10-17;2020-10-16;CZ072;1054.094073800000;669.212940200000;1.474290099769;0.359031866180;
2020-10-17;2020-10-16;CZ080;693.390698100000;503.023074000000;1.315415019762;0.224692802808;
2020-10-18;2020-10-17;CZ010;922.488772200000;566.944937200000;1.312232358964;0.235419867726;
2020-10-18;2020-10-17;CZ020;847.998958500000;569.225683900000;1.425328554360;0.283968738842;
2020-10-18;2020-10-17;CZ031;852.613079600000;546.191211600000;1.678485864877;0.353659767794;
2020-10-18;2020-10-17;CZ032;949.341923800000;643.729189700000;1.976066597294;0.323729969314;
2020-10-18;2020-10-17;CZ041;489.923664600000;455.712029400000;1.763500931098;0.321889870836;
2020-10-18;2020-10-17;CZ042;601.221046600000;427.117021400000;1.477962781586;0.326871006173;
2020-10-18;2020-10-17;CZ051;873.719704500000;606.701240900000;1.543781725888;0.304543747653;
2020-10-18;2020-10-17;CZ052;832.421028900000;497.647932600000;1.985714285714;0.329029481385;
2020-10-18;2020-10-17;CZ053;709.373135200000;485.919484100000;1.750722543352;0.317728822449;
2020-10-18;2020-10-17;CZ063;880.806206900000;713.961493300000;1.444724886420;0.375098296199;
2020-10-18;2020-10-17;CZ064;733.857764400000;524.603446900000;1.534771501561;0.334054120845;
2020-10-18;2020-10-17;CZ071;910.039617900000;610.330407200000;1.627669039145;0.365206108394;
2020-10-18;2020-10-17;CZ072;1141.489935600000;718.179740800000;1.605421686746;0.368921958816;
2020-10-18;2020-10-17;CZ080;722.481082800000;518.652572600000;1.325569358178;0.226416762443;
2020-10-19;2020-10-18;CZ010;934.547938500000;577.612193800000;1.275179541075;0.238064094179;
2020-10-19;2020-10-18;CZ020;873.392432100000;578.834490200000;1.321638468388;0.282974261201;
2020-10-19;2020-10-18;CZ031;877.475134000000;565.591445900000;1.501250000000;0.355395541526;
2020-10-19;2020-10-18;CZ032;1006.359964800000;715.254655300000;1.791097399735;0.325928302189;
2020-10-19;2020-10-18;CZ041;526.062779700000;483.679915700000;1.719471947194;0.335048231511;
2020-10-19;2020-10-18;CZ042;661.318671600000;472.528888600000;1.479256698357;0.337008959338;
2020-10-19;2020-10-18;CZ051;891.347779300000;632.026338100000;1.423925667828;0.305126928820;
2020-10-19;2020-10-18;CZ052;871.091842200000;533.135264500000;1.782217220033;0.333508845829;
2020-10-19;2020-10-18;CZ053;721.804856400000;492.423186600000;1.384615384615;0.316447454095;
2020-10-19;2020-10-18;CZ063;922.665136400000;747.059046000000;1.387424872861;0.380644342973;
2020-10-19;2020-10-18;CZ064;739.630243400000;530.391034200000;1.339815507354;0.332549504950;
2020-10-19;2020-10-18;CZ071;943.186756300000;629.921259800000;1.645328719723;0.367146028375;
2020-10-19;2020-10-18;CZ072;1199.236708300000;762.249861200000;1.502417127071;0.364955544371;
2020-10-19;2020-10-18;CZ080;758.362018500000;538.395097200000;1.293349753694;0.229722635401;
2020-10-20;2020-10-19;CZ010;976.567766500000;624.232056200000;1.245451591942;0.244094237503;
2020-10-20;2020-10-19;CZ020;933.979114400000;600.358216200000;1.350647167591;0.292405109356;
2020-10-20;2020-10-19;CZ031;934.657859200000;639.461568800000;1.436722750548;0.363300036995;
2020-10-20;2020-10-19;CZ032;1041.044529900000;748.962058600000;1.663128930817;0.327172904423;
2020-10-20;2020-10-19;CZ041;585.044543100000;510.002632200000;1.945544554455;0.371807000946;
2020-10-20;2020-10-19;CZ042;682.738395400000;486.029714000000;1.344998098136;0.342868224570;
2020-10-20;2020-10-19;CZ051;961.182075400000;694.788535400000;1.397181628392;0.313907129455;
2020-10-20;2020-10-19;CZ052;908.491783800000;542.213419100000;1.660594439117;0.323375653472;
2020-10-20;2020-10-19;CZ053;772.488027200000;521.225297500000;1.355975485188;0.317659727207;
2020-10-20;2020-10-19;CZ063;966.489273800000;776.374021200000;1.197797716150;0.381181051265;
2020-10-20;2020-10-19;CZ064;769.747525100000;565.943356000000;1.314047674149;0.338782816229;
2020-10-20;2020-10-19;CZ071;1006.467656900000;666.088987600000;1.548752834467;0.378358415658;
2020-10-20;2020-10-19;CZ072;1262.844347400000;790.813828200000;1.411302508310;0.377282275004;
2020-10-20;2020-10-19;CZ080;799.943663500000;551.968082900000;1.258143142034;0.238121199412;
2020-10-21;2020-10-20;CZ010;1031.245974000000;674.407670900000;1.222171671216;0.246626067264;
2020-10-21;2020-10-20;CZ020;1000.932047700000;638.409089100000;1.291904394757;0.291977416881;
2020-10-21;2020-10-20;CZ031;1037.369221700000;716.316343200000;1.414956982131;0.369289230503;
2020-10-21;2020-10-20;CZ032;1140.360820900000;817.198996900000;1.548666435746;0.339226100151;
2020-10-21;2020-10-20;CZ041;662.436799100000;569.228744400000;1.926512968299;0.385191587438;
2020-10-21;2020-10-20;CZ042;759.604604100000;537.578320100000;1.342531907554;0.351994211811;
2020-10-21;2020-10-20;CZ051;1014.518301500000;739.933273800000;1.258299226921;0.316807877261;
2020-10-21;2020-10-20;CZ052;976.755754700000;610.712222400000;1.555028053517;0.331371286673;
